first_day_of_month,cfips,microbusiness_density
488.0,1055,2.3159513
519.0,1055,2.330632
550.0,1055,2.4199853
578.0,1055,2.4112983
609.0,1055,2.4137802
639.0,1055,2.4199853
670.0,1055,2.4125392
700.0,1055,2.4112983
731.0,1055,2.4187443
762.0,1055,2.3666215
792.0,1055,2.3529704
823.0,1055,2.3666215
853.0,1055,2.3790317
884.0,1055,2.4139428
915.0,1055,2.4015381
943.0,1055,2.4362712
974.0,1055,2.4697638
1004.0,1055,2.4610806
1035.0,1055,2.5714817
1065.0,1055,2.7302611
1096.0,1055,2.7240589
1127.0,1055,2.7277801
1157.0,1055,2.7364635
0.0,1057,1.6157439
31.0,1057,1.5697986
61.0,1057,1.6004288
92.0,1057,1.5697986
122.0,1057,1.5774561
153.0,1057,1.574138
184.0,1057,1.5818168
213.0,1057,1.6048529
244.0,1057,1.6278892
274.0,1057,1.6278892
305.0,1057,1.6278892
335.0,1057,1.6048529
366.0,1057,1.74307
397.0,1057,1.7353913
427.0,1057,1.7353913
458.0,1057,1.7661061
488.0,1057,1.7661061
519.0,1057,1.7442755
550.0,1057,1.882588
578.0,1057,1.8518518
609.0,1057,1.2217612
639.0,1057,1.1987091
670.0,1057,1.0527124
700.0,1057,1.0603966
731.0,1057,1.0450284
762.0,1057,1.0527124
792.0,1057,1.0373445
823.0,1057,1.0373445
853.0,1057,1.0527124
884.0,1057,1.028218
915.0,1057,1.035949
943.0,1057,1.035949
974.0,1057,1.028218
1004.0,1057,1.028218
1035.0,1057,1.0204871
1065.0,1057,1.0514109
1096.0,1057,1.04368
1127.0,1057,1.0668728
1157.0,1057,1.0514109
0.0,1059,1.7484727
31.0,1059,1.4998946
61.0,1059,1.4956815
92.0,1059,1.4577628
122.0,1059,1.4156309
153.0,1059,1.3945062
184.0,1059,1.4029323
213.0,1059,1.4029323
244.0,1059,1.4366363
274.0,1059,1.4324234
305.0,1059,1.4450624
335.0,1059,1.4366363
366.0,1059,1.4661274
397.0,1059,1.4155713
427.0,1059,1.4282103
458.0,1059,1.4661274
488.0,1059,1.4408493
519.0,1059,1.420575
550.0,1059,1.7216522
578.0,1059,1.7428547
609.0,1059,1.7428547
639.0,1059,1.7301332
670.0,1059,1.7343737
700.0,1059,1.7555763
731.0,1059,1.8149436
762.0,1059,1.8361462
792.0,1059,1.8573488
823.0,1059,1.8361462
853.0,1059,1.8488678
884.0,1059,1.8437263
915.0,1059,1.8859168
943.0,1059,1.9956121
974.0,1059,2.0040503
1004.0,1059,2.0082693
1035.0,1059,2.0040503
1065.0,1059,2.063117
1096.0,1059,1.982955
1127.0,1059,1.9281074
1157.0,1059,1.9323264
0.0,1061,1.3254002
31.0,1061,1.2383302
61.0,1061,1.2576791
92.0,1061,1.3060514
122.0,1061,1.2867025
153.0,1061,1.2696874
184.0,1061,1.2745335
213.0,1061,1.255149
244.0,1061,1.2454567
274.0,1061,1.2745335
305.0,1061,1.2842258
335.0,1061,1.2842258
366.0,1061,1.2745335
397.0,1061,1.2793797
427.0,1061,1.3084565
458.0,1061,1.3036103
488.0,1061,1.2890719
519.0,1061,1.2621971
550.0,1061,1.3398708
578.0,1061,1.3398708
609.0,1061,1.3641438
639.0,1061,1.3641438
670.0,1061,1.3398708
700.0,1061,1.3544347
731.0,1061,1.34958
762.0,1061,1.3641438
792.0,1061,1.3787076
823.0,1061,1.3787076
853.0,1061,1.3884169
884.0,1061,1.3891587
915.0,1061,1.3891587
943.0,1061,1.3551583
974.0,1061,1.4085876
1004.0,1061,1.4037303
1035.0,1061,1.4183019
1065.0,1061,1.4474452
1096.0,1061,1.4231591
1127.0,1061,1.4377307
1157.0,1061,1.4523023
0.0,1063,1.3008877
31.0,1063,1.3008877
61.0,1063,1.2396694
92.0,1063,1.2396694
122.0,1063,1.2243649
153.0,1063,1.2797076
184.0,1063,1.3101767
213.0,1063,1.3254113
244.0,1063,1.2949421
274.0,1063,1.2340037
305.0,1063,1.2187691
335.0,1063,1.3254113
366.0,1063,1.2492383
397.0,1063,1.3101767
427.0,1063,1.2492383
458.0,1063,1.2340037
488.0,1063,1.2035345
519.0,1063,1.2111801
550.0,1063,1.0403727
578.0,1063,1.0714285
609.0,1063,1.2111801
639.0,1063,1.1645963
670.0,1063,1.1645963
700.0,1063,1.1801243
731.0,1063,1.1801243
762.0,1063,1.1801243
792.0,1063,1.2267081
823.0,1063,1.3664596
853.0,1063,1.3819876
884.0,1063,1.3168087
915.0,1063,1.3168087
943.0,1063,1.2858249
974.0,1063,1.3168087
1004.0,1063,1.3323005
1035.0,1063,1.3787762
1065.0,1063,1.4097599
1096.0,1063,1.3787762
1127.0,1063,1.4252517
1157.0,1063,1.4407436
0.0,1065,0.8778792
31.0,1065,0.79965234
61.0,1065,0.80834419
92.0,1065,0.80834419
122.0,1065,0.81703609
153.0,1065,0.82412767
184.0,1065,0.83289498
213.0,1065,0.79782569
244.0,1065,0.81536031
274.0,1065,0.83289498
305.0,1065,0.87673157
335.0,1065,0.90303349
366.0,1065,0.92056811
397.0,1065,0.9644047
427.0,1065,0.99070662
458.0,1065,0.94687009
488.0,1065,0.90303349
519.0,1065,0.90708941
550.0,1065,0.93350947
578.0,1065,1.0568032
609.0,1065,1.0744165
639.0,1065,1.1272568
670.0,1065,1.0920299
700.0,1065,1.1008366
731.0,1065,1.1096433
762.0,1065,1.0920299
792.0,1065,1.11845
823.0,1065,1.11845
853.0,1065,1.11845
884.0,1065,1.1296444
915.0,1065,1.1384697
943.0,1065,1.120819
974.0,1065,1.1031682
1004.0,1065,1.1119937
1035.0,1065,1.1384697
1065.0,1065,1.1561204
1096.0,1065,1.1296444
1127.0,1065,1.147295
1157.0,1065,1.1825964
0.0,1067,2.8235643
31.0,1067,2.6683421
61.0,1067,2.653559
92.0,1067,2.7052996
122.0,1067,2.7496488
153.0,1067,2.7184753
184.0,1067,2.6815395
213.0,1067,2.6667652
244.0,1067,2.6593781
274.0,1067,2.6889267
305.0,1067,2.6963139
335.0,1067,2.7110882
366.0,1067,2.7849598
397.0,1067,2.7332497
427.0,1067,2.7258625
458.0,1067,2.6741524
488.0,1067,2.6519909
519.0,1067,2.5116348
550.0,1067,2.6446037
578.0,1067,2.6519909
609.0,1067,2.6889267
639.0,1067,2.6002808
670.0,1067,2.6002808
700.0,1067,2.5855064
731.0,1067,2.5781193
762.0,1067,2.4599247
792.0,1067,2.4968605
823.0,1067,2.474699
853.0,1067,2.4894733
884.0,1067,2.4543042
915.0,1067,2.4174528
943.0,1067,2.424823
974.0,1067,2.424823
1004.0,1067,2.4027123
1035.0,1067,2.424823
1065.0,1067,2.446934
1096.0,1067,2.4837854
1127.0,1067,2.4543042
1157.0,1067,2.4543042
0.0,1069,3.3571303
31.0,1069,3.4036348
61.0,1069,3.4061487
92.0,1069,3.4174607
122.0,1069,3.4174607
153.0,1069,3.3914413
184.0,1069,3.357677
213.0,1069,3.3939424
244.0,1069,3.4202037
274.0,1069,3.4252057
305.0,1069,3.4677238
335.0,1069,3.5014882
366.0,1069,3.5452569
397.0,1069,3.57652
427.0,1069,3.5877748
458.0,1069,3.5665157
488.0,1069,3.5840232
519.0,1069,3.5333359
550.0,1069,3.3491395
578.0,1069,3.3777645
609.0,1069,3.4014113
639.0,1069,3.422569
670.0,1069,3.4188354
700.0,1069,3.4126124
731.0,1069,3.3989222
762.0,1069,3.4163461
792.0,1069,3.3802536
823.0,1069,3.4001667
853.0,1069,3.393944
884.0,1069,3.3539484
915.0,1069,3.3971534
943.0,1069,3.4144354
974.0,1069,3.384809
1004.0,1069,3.3625894
1035.0,1069,3.384809
1065.0,1069,3.4761569
1096.0,1069,3.4452963
1127.0,1069,3.4527028
1157.0,1069,3.4243109
0.0,1071,1.5767797
31.0,1071,1.5524091
61.0,1071,1.5889649
92.0,1071,1.5694685
122.0,1071,1.5719055
153.0,1071,1.5756687
184.0,1071,1.5683401
213.0,1071,1.5805545
244.0,1071,1.6000978
274.0,1071,1.5903261
305.0,1071,1.5903261
335.0,1071,1.6025406
366.0,1071,1.5903261
397.0,1071,1.5487969
427.0,1071,1.5634543
458.0,1071,1.5683401
488.0,1071,1.5512397
519.0,1071,1.5292391
550.0,1071,1.4436016
578.0,1071,1.4607291
609.0,1071,1.4729631
639.0,1071,1.7005138
670.0,1071,1.6931735
700.0,1071,1.7151945
731.0,1071,1.7274284
762.0,1071,1.7249817
792.0,1071,1.7176414
823.0,1071,1.7396623
853.0,1071,1.7518963
884.0,1071,1.7628362
915.0,1071,1.7823961
943.0,1071,1.7701712
974.0,1071,1.7677262
1004.0,1071,1.7701712
1035.0,1071,1.7726161
1065.0,1071,1.797066
1096.0,1071,1.794621
1127.0,1071,1.814181
1157.0,1071,1.7799511
0.0,1073,6.069417
31.0,1073,6.0820336
61.0,1073,6.1317101
92.0,1073,6.168376
122.0,1073,6.1559567
153.0,1073,6.147562
184.0,1073,6.0356054
213.0,1073,6.0515432
244.0,1073,6.1326084
274.0,1073,6.1678281
305.0,1073,6.2046223
335.0,1073,6.2709303
366.0,1073,6.2919836
397.0,1073,6.3045764
427.0,1073,6.3053632
458.0,1073,6.2701435
488.0,1073,6.2599115
519.0,1073,6.2162857
550.0,1073,6.1205144
578.0,1073,6.1671219
609.0,1073,6.2695794
639.0,1073,6.2518806
670.0,1073,6.2335916
700.0,1073,6.2068462
731.0,1073,6.2023234
762.0,1073,6.177938
792.0,1073,6.2066498
823.0,1073,6.2988811
853.0,1073,6.3315263
884.0,1073,6.3254776
915.0,1073,6.3547935
943.0,1073,6.4163756
974.0,1073,6.4258199
1004.0,1073,6.3732877
1035.0,1073,6.3809609
1065.0,1073,6.4811063
1096.0,1073,6.4677272
1127.0,1073,6.4791389
1157.0,1073,6.5080609
0.0,1075,0.83234245
31.0,1075,0.85063571
61.0,1075,0.86892891
92.0,1075,0.85063571
122.0,1075,0.84148908
153.0,1075,0.80971658
184.0,1075,0.80971658
213.0,1075,0.75450867
244.0,1075,0.73610598
274.0,1075,0.80051529
305.0,1075,0.7821126
335.0,1075,0.79131395
366.0,1075,0.76370996
397.0,1075,0.79131395
427.0,1075,0.76370996
458.0,1075,0.76370996
488.0,1075,0.77291131
519.0,1075,0.7844947
550.0,1075,0.91370559
578.0,1075,0.94139361
609.0,1075,0.93216431
639.0,1075,0.91370559
670.0,1075,0.8767882
700.0,1075,0.88601756
731.0,1075,0.88601756
762.0,1075,0.8767882
792.0,1075,0.86755884
823.0,1075,0.86755884
853.0,1075,0.89524686
884.0,1075,0.9155646
915.0,1075,0.86932397
943.0,1075,0.88782024
974.0,1075,0.88782024
1004.0,1075,0.89706832
1035.0,1075,0.92481273
1065.0,1075,0.90631646
1096.0,1075,0.93406087
1127.0,1075,0.93406087
1157.0,1075,0.93406087
0.0,1077,4.1523333
31.0,1077,4.2985997
61.0,1077,4.3595438
92.0,1077,4.3825674
122.0,1077,4.3771501
153.0,1077,4.3192959
184.0,1077,4.2220812
213.0,1077,4.301743
244.0,1077,4.3152452
274.0,1077,4.349
305.0,1077,4.3665528
335.0,1077,4.3679032
366.0,1077,4.3422494
397.0,1077,4.3571014
427.0,1077,4.3598018
458.0,1077,4.3530507
488.0,1077,4.2895913
519.0,1077,4.1819873
550.0,1077,4.2412486
578.0,1077,4.2587581
609.0,1077,4.2358613
639.0,1077,4.2547174
670.0,1077,4.2762671
700.0,1077,4.2412486
731.0,1077,4.239902
762.0,1077,4.2170053
792.0,1077,4.2466364
823.0,1077,4.2425957
853.0,1077,4.2143116
884.0,1077,4.1542587
915.0,1077,4.1623073
943.0,1077,4.1703553
974.0,1077,4.1703553
1004.0,1077,4.151576
1035.0,1077,4.1824279
1065.0,1077,4.1341381
1096.0,1077,4.0684104
1127.0,1077,4.1032863
1157.0,1077,4.0402412
0.0,1079,1.2554711
31.0,1079,1.1940413
61.0,1079,1.2170775
92.0,1079,1.2055594
122.0,1079,1.2055594
153.0,1079,1.2105324
184.0,1079,1.202822
213.0,1079,1.2298084
244.0,1079,1.2375188
274.0,1079,1.2259532
305.0,1079,1.2259532
335.0,1079,1.2452292
366.0,1079,1.2645051
397.0,1079,1.222098
427.0,1079,1.1835461
458.0,1079,1.1758356
488.0,1079,1.1758356
519.0,1079,1.178744
550.0,1079,1.2251208
578.0,1079,1.2599034
609.0,1079,1.2676328
639.0,1079,1.2676328
670.0,1079,1.279227
700.0,1079,1.294686
731.0,1079,1.3024155
762.0,1079,1.3333334
792.0,1079,1.3603865
823.0,1079,1.3410628
853.0,1079,1.3333334
884.0,1079,1.3471663
915.0,1079,1.3432951
943.0,1079,1.3549086
974.0,1079,1.362651
1004.0,1079,1.3355528
1035.0,1079,1.339424
1065.0,1079,1.3587798
1096.0,1079,1.339424
1127.0,1079,1.3471663
1157.0,1079,1.3549086
0.0,1081,3.975301
31.0,1081,3.9492335
61.0,1081,3.9590087
92.0,1081,3.9728572
122.0,1081,3.9638965
153.0,1081,3.8901546
184.0,1081,3.8269978
213.0,1081,3.8062117
244.0,1081,3.8669705
274.0,1081,3.8693688
305.0,1081,3.876564
335.0,1081,3.8997481
366.0,1081,3.957309
397.0,1081,3.9645042
427.0,1081,3.9533117
458.0,1081,3.9301276
488.0,1081,3.9085422
519.0,1081,3.8441513
550.0,1081,3.8236408
578.0,1081,3.8236408
609.0,1081,3.8307407
639.0,1081,3.8228519
670.0,1081,3.8015525
700.0,1081,3.8015525
731.0,1081,3.8078635
762.0,1081,3.7692089
792.0,1081,3.7731533
823.0,1081,3.8449402
853.0,1081,3.8891168
884.0,1081,3.8338337
915.0,1081,3.8625312
943.0,1081,3.8935554
974.0,1081,3.9059651
1004.0,1081,3.8989847
1035.0,1081,3.928458
1065.0,1081,4.0083456
1096.0,1081,3.9881797
1127.0,1081,4.0129991
1157.0,1081,4.0300627
0.0,1083,2.8974602
31.0,1083,2.9159155
61.0,1083,2.9187548
92.0,1083,2.9485669
122.0,1083,2.944308
153.0,1083,2.8531547
184.0,1083,2.7959239
213.0,1083,2.7847571
244.0,1083,2.7889447
274.0,1083,2.7973199
305.0,1083,2.8294249
335.0,1083,2.8545506
366.0,1083,2.8936348
397.0,1083,2.9327192
427.0,1083,2.9089894
458.0,1083,2.881072
488.0,1083,2.869905
519.0,1083,2.7958548
550.0,1083,2.7903862
578.0,1083,2.798589
609.0,1083,2.8190966
639.0,1083,2.8081594
670.0,1083,2.9106967
700.0,1083,2.9038608
731.0,1083,2.9161654
762.0,1083,2.9339385
792.0,1083,2.9489775
823.0,1083,2.9708521
853.0,1083,2.9763207
884.0,1083,2.9037411
915.0,1083,2.9130609
943.0,1083,2.9223804
974.0,1083,2.9250433
1004.0,1083,2.9356942
1035.0,1083,2.962322
1065.0,1083,2.9889495
1096.0,1083,2.9077353
1127.0,1083,2.9237118
1157.0,1083,2.9556651
0.0,1085,1.0270541
31.0,1085,1.0646293
61.0,1085,1.0646293
92.0,1085,1.0270541
122.0,1085,1.0145291
153.0,1085,1.0118897
184.0,1085,1.037187
213.0,1085,1.0498356
244.0,1085,1.0751328
274.0,1085,1.0624841
305.0,1085,1.0751328
335.0,1085,1.10043
366.0,1085,1.1130787
397.0,1085,1.1383759
427.0,1085,1.1257273
458.0,1085,1.1130787
488.0,1085,1.1130787
519.0,1085,1.1142418
550.0,1085,1.3319672
578.0,1085,1.3063525
609.0,1085,1.3831967
639.0,1085,1.4088115
670.0,1085,1.4216188
700.0,1085,1.4472336
731.0,1085,1.4472336
762.0,1085,1.3960041
792.0,1085,1.3831967
823.0,1085,1.4088115
853.0,1085,1.4216188
884.0,1085,1.4509652
915.0,1085,1.3861899
943.0,1085,1.399145
974.0,1085,1.3861899
1004.0,1085,1.399145
1035.0,1085,1.3473247
1065.0,1085,1.399145
1096.0,1085,1.3473247
1127.0,1085,1.3473247
1157.0,1085,1.4121
0.0,1087,1.6765411
31.0,1087,1.6702383
61.0,1087,1.6828438
92.0,1087,1.708055
122.0,1087,1.6954494
153.0,1087,1.7451895
184.0,1087,1.7771528
213.0,1087,1.8027233
244.0,1087,1.8155085
274.0,1087,1.860257
305.0,1087,1.8219012
335.0,1087,1.8538643
366.0,1087,1.9177907
397.0,1087,1.8986129
427.0,1087,1.8730422
458.0,1087,1.9177907
488.0,1087,1.8986129
519.0,1087,1.8822769
550.0,1087,1.7529107
578.0,1087,1.7399741
609.0,1087,1.7270375
639.0,1087,1.714101
670.0,1087,1.6817594
700.0,1087,1.7076325
731.0,1087,1.7205693
762.0,1087,1.7399741
792.0,1087,1.7335058
823.0,1087,1.7076325
853.0,1087,1.7205693
884.0,1087,1.7641658
915.0,1087,1.8035152
943.0,1087,1.8428646
974.0,1087,1.8756558
1004.0,1087,1.8559811
1035.0,1087,1.8428646
1065.0,1087,1.8953305
1096.0,1087,1.8297482
1127.0,1087,1.8559811
1157.0,1087,1.8822141
0.0,1089,6.2596607
31.0,1089,6.3110619
61.0,1089,6.2789817
92.0,1089,6.3117909
122.0,1089,6.2680449
153.0,1089,6.2321053
184.0,1089,6.1498394
213.0,1089,6.1692381
244.0,1089,6.2604852
274.0,1089,6.3000016
305.0,1089,6.3312559
335.0,1089,6.4214253
366.0,1089,6.4641747
397.0,1089,6.4789038
427.0,1089,6.4720778
458.0,1089,6.4228621
488.0,1089,6.415318
519.0,1089,6.2843919
550.0,1089,6.2447581
578.0,1089,6.3537507
609.0,1089,6.3732133
639.0,1089,6.3346415
670.0,1089,6.3516273
700.0,1089,6.3477349
731.0,1089,6.3760443
762.0,1089,6.3636589
792.0,1089,6.3898454
823.0,1089,6.4645119
853.0,1089,6.5299783
884.0,1089,6.4189024
915.0,1089,6.4651842
943.0,1089,6.5041585
974.0,1089,6.4380417
1004.0,1089,6.4035912
1035.0,1089,6.4213386
1065.0,1089,6.5386086
1096.0,1089,6.5299091
1127.0,1089,6.5413928
1157.0,1089,6.5793228
0.0,1091,1.4859623
31.0,1091,1.446512
61.0,1091,1.446512
92.0,1091,1.4596621
122.0,1091,1.4859623
153.0,1091,1.4532183
184.0,1091,1.459854
213.0,1091,1.4532183
244.0,1091,1.4399469
274.0,1091,1.4399469
305.0,1091,1.4532183
335.0,1091,1.4333112
366.0,1091,1.4134041
397.0,1091,1.4266756
427.0,1091,1.3735899
458.0,1091,1.3868613
488.0,1091,1.3669542
519.0,1091,1.3808821
550.0,1091,1.3607723
578.0,1091,1.3674755
609.0,1091,1.3741789
639.0,1091,1.3473656
670.0,1091,1.3540689
700.0,1091,1.3607723
731.0,1091,1.3473656
762.0,1091,1.3473656
792.0,1091,1.333959
823.0,1091,1.3205523
853.0,1091,1.3138491
884.0,1091,1.3137295
915.0,1091,1.340957
943.0,1091,1.3341502
974.0,1091,1.3205364
1004.0,1091,1.340957
1035.0,1091,1.3205364
1065.0,1091,1.3954122
1096.0,1091,1.340957
1127.0,1091,1.340957
1157.0,1091,1.3613777
0.0,1093,1.265449
31.0,1093,1.2021766
61.0,1093,1.189522
92.0,1093,1.2232674
122.0,1093,1.2148311
153.0,1093,1.238953
184.0,1093,1.230496
213.0,1093,1.2643241
244.0,1093,1.3150662
274.0,1093,1.3277518
305.0,1093,1.4123219
335.0,1093,1.4165504
366.0,1093,1.4334644
397.0,1093,1.4207789
427.0,1093,1.4123219
458.0,1093,1.3869509
488.0,1093,1.3658082
519.0,1093,1.3860631
550.0,1093,1.5174636
578.0,1093,1.6615802
609.0,1093,1.6827738
639.0,1093,1.6658189
670.0,1093,1.6700577
700.0,1093,1.6742964
731.0,1093,1.6912513
762.0,1093,1.6997287
792.0,1093,1.6870126
823.0,1093,1.6446253
853.0,1093,1.648864
884.0,1093,1.6183698
915.0,1093,1.6098967
943.0,1093,1.6056601
974.0,1093,1.6098967
1004.0,1093,1.6183698
1035.0,1093,1.6268429
1065.0,1093,1.6522623
1096.0,1093,1.6226064
1127.0,1093,1.6268429
1157.0,1093,1.6310794
0.0,1095,2.5692172
31.0,1095,2.6422622
61.0,1095,2.6436667
92.0,1095,2.6268103
122.0,1095,2.6282151
153.0,1095,2.6017261
184.0,1095,2.5457749
213.0,1095,2.5611615
244.0,1095,2.5863395
274.0,1095,2.5905359
305.0,1095,2.6045237
335.0,1095,2.6185114
366.0,1095,2.6171126
397.0,1095,2.6101189
427.0,1095,2.6003273
458.0,1095,2.614315
488.0,1095,2.5989285
519.0,1095,2.5823624
550.0,1095,2.5252244
578.0,1095,2.540554
609.0,1095,2.5684264
639.0,1095,2.5851498
670.0,1095,2.6032667
700.0,1095,2.5893304
731.0,1095,2.5935113
762.0,1095,2.5823624
792.0,1095,2.5753944
823.0,1095,2.5865433
853.0,1095,2.6102347
884.0,1095,2.6111434
915.0,1095,2.6333306
943.0,1095,2.6499708
974.0,1095,2.6541309
1004.0,1095,2.6582911
1035.0,1095,2.6887982
1065.0,1095,2.744266
1096.0,1095,2.7511995
1127.0,1095,2.7567463
1157.0,1095,2.7775466
0.0,1097,4.152019
31.0,1097,3.8832059
61.0,1097,3.8930328
92.0,1097,3.8971536
122.0,1097,3.8832059
153.0,1097,3.6734719
184.0,1097,3.6409101
213.0,1097,3.6731558
244.0,1097,3.7528214
274.0,1097,3.6772656
305.0,1097,3.6937046
335.0,1097,3.6820076
366.0,1097,3.6987627
397.0,1097,3.7502925
427.0,1097,3.7461827
458.0,1097,3.720892
488.0,1097,3.7016079
519.0,1097,3.6863387
550.0,1097,3.862752
578.0,1097,3.8150129
609.0,1097,3.8390405
639.0,1097,3.8393567
670.0,1097,3.8434665
700.0,1097,3.8542156
731.0,1097,3.8785596
762.0,1097,3.8709719
792.0,1097,3.8975286
823.0,1097,3.8912055
853.0,1097,3.9108071
884.0,1097,3.8927505
915.0,1097,3.8889625
943.0,1097,3.9236853
974.0,1097,3.9202132
1004.0,1097,3.9047456
1035.0,1097,3.9262106
1065.0,1097,4.0180683
1096.0,1097,4.0928807
1127.0,1097,4.1096106
1157.0,1097,4.1089792
0.0,1099,0.8756147
31.0,1099,0.85762262
61.0,1099,0.88161206
92.0,1099,0.91759628
122.0,1099,0.95358044
153.0,1099,1.0306171
184.0,1099,0.98842818
213.0,1099,1.0185632
244.0,1099,1.0547252
274.0,1099,1.0547252
305.0,1099,1.0848602
335.0,1099,1.1029412
366.0,1099,1.1029412
397.0,1099,1.0969142
427.0,1099,1.0908872
458.0,1099,1.0848602
488.0,1099,1.0788332
519.0,1099,1.0652463
550.0,1099,1.0470887
578.0,1099,1.0591938
609.0,1099,1.0531412
639.0,1099,1.0228785
670.0,1099,1.0047209
700.0,1099,0.98656338
731.0,1099,1.0228785
762.0,1099,1.0349836
792.0,1099,1.0470887
823.0,1099,1.0591938
853.0,1099,1.0228785
884.0,1099,1.027668
915.0,1099,1.027668
943.0,1099,1.027668
974.0,1099,1.0459106
1004.0,1099,1.0519915
1035.0,1099,1.0337489
1065.0,1099,1.0823959
1096.0,1099,1.076315
1127.0,1099,1.0884768
1157.0,1099,1.0884768
0.0,1101,4.769907
31.0,1101,4.7496953
61.0,1101,4.7439208
92.0,1101,4.6907935
122.0,1101,4.8848233
153.0,1101,4.8732629
184.0,1101,4.7266726
213.0,1101,4.537375
244.0,1101,4.6833878
274.0,1101,4.6753082
305.0,1101,4.7664943
335.0,1101,4.8011217
366.0,1101,4.8628745
397.0,1101,4.9344382
427.0,1101,4.9228959
458.0,1101,4.7745743
488.0,1101,4.788425
519.0,1101,4.798243
550.0,1101,4.5590515
578.0,1101,4.5798006
609.0,1101,4.5913281
639.0,1101,4.5700026
670.0,1101,4.5625095
700.0,1101,4.6299443
731.0,1101,4.6708665
762.0,1101,4.662221
792.0,1101,4.6679845
823.0,1101,4.8403177
853.0,1101,4.8339777
884.0,1101,4.8329649
915.0,1101,4.8231511
943.0,1101,4.8260374
974.0,1101,4.8052554
1004.0,1101,4.7804327
1035.0,1101,4.7700415
1065.0,1101,4.8185329
1096.0,1101,4.776969
1127.0,1101,4.810451
1157.0,1101,4.7827415
0.0,1103,2.6861081
31.0,1103,2.67084
61.0,1103,2.6795647
92.0,1103,2.7079198
122.0,1103,2.6871986
153.0,1103,2.6837296
184.0,1103,2.6314068
213.0,1103,2.6542981
244.0,1103,2.7055309
274.0,1103,2.7142515
305.0,1103,2.7197018
335.0,1103,2.7164316
366.0,1103,2.7142515
397.0,1103,2.7066209
427.0,1103,2.7207918
458.0,1103,2.6924503
488.0,1103,2.7055309
519.0,1103,2.709971
550.0,1103,2.7818305
578.0,1103,3.0289834
609.0,1103,3.045315
639.0,1103,3.0464036
670.0,1103,3.0420487
700.0,1103,3.0420487
731.0,1103,3.0681794
762.0,1103,3.0703568
792.0,1103,3.0681794
823.0,1103,3.0888662
853.0,1103,3.1084642
884.0,1103,3.103287
915.0,1103,3.0239108
943.0,1103,2.8890798
974.0,1103,2.9119141
1004.0,1103,2.8934293
1035.0,1103,2.9314864
1065.0,1103,2.9564953
1096.0,1103,2.9543207
1127.0,1103,2.9793296
1157.0,1103,3.0141246
0.0,1105,0.49143311
31.0,1105,0.47815114
61.0,1105,0.43830523
92.0,1105,0.46486917
122.0,1105,0.4515872
153.0,1105,0.44492382
184.0,1105,0.4718889
213.0,1105,0.4718889
244.0,1105,0.55278414
274.0,1105,0.60671431
305.0,1105,0.60671431
335.0,1105,0.67412698
366.0,1105,0.66064447
397.0,1105,0.68760955
427.0,1105,0.70109206
458.0,1105,0.70109206
